Interview,104,101,95,96,97,94,76,80,81,77,78,91,102,79,82,98,15,9,10,11,12,83,84,85,86,87,88,89,90,1,2,4,99,5,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_23,Q25_21,Q25_22,Q25_24,Q25_25,Q25_26,Q25_177,Q25_110,27,26,6,Q7_27,Q7_28,Q7_29,Q7_30,Q7_31,Q7_32,Q7_33,Q7_34,Q7_35,Q7_36,Q7_37,8,30,29,100,32,33,34,35,36,103,14
1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,9,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1154,43,0,0,0,0,46,50,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74194,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1155,44,0,0,0,0,46,49,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8806052,175,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1156,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,8805687,175,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,5803454,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1157,44,0,0,0,0,46,51,55,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74196,175,3804,11,AUDE,11510,6,MEDITERRANEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1158,43,0,0,0,0,47,51,56,0,0,0,0,0,0,0,0,0,0,0,0,166,173,0,74195,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1159,43,0,0,0,0,46,51,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,8806078,175,27427,66,PYRÉNÉES-ORIENTALES,66600,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1160,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,168,173,0,7805473,175,10758,28,EURE-ET-LOIR,28140,3,BP OUEST,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1161,44,0,0,0,0,46,50,176,0,0,0,0,0,0,0,0,0,0,0,0,168,174,0,8806080,175,11417,20,CORSE,20230,6,MEDITERRANEE,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
